Class,File,Surface Area,Volume,Rectangularity,Compactness,Convexity,Eccentricity,Diameter,A3_0,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,D1_0,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D2_0,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D3_0,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D4_0,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7
computer,D01098.obj,0.36208018356212646,0.0931727953128922,0.021322527484829025,0.0018817796015758049,0.019180996023410692,0.0001914201919144574,0.00767652220534827,0.1543959355894256,0.1492465340566606,0.142133815551537,0.1324033410832687,0.1283044863515026,0.1106862998363902,0.095789201756652,0.087040385774563,0.06737,0.18839,0.2835,0.34808,0.07029,0.03363,0.00874,0.0,0.0783441358180733,0.1375977026603436,0.1763046401811986,0.1766686552676016,0.1578612091367786,0.1285579946813351,0.0954528448790155,0.0492128173756534,0.8208574181117534,0.1568015414258188,0.0215606936416184,0.0007803468208092,0.0,0.0,0.0,0.0,0.7761544183562532,0.1909439432375212,0.0323294359991607,0.0005722024070647,0.0,0.0,0.0,0.0
computer,D01100.obj,0.22708245797042095,0.06601457506500275,0.013488746249211595,0.0009274598603765691,0.022340866133692388,7.097630654121177e-05,0.0046684252621326345,0.2346270352139341,0.1706739871260886,0.1165846270352139,0.0986558121923513,0.0913101098068913,0.0934305187429004,0.0959295721317682,0.0987883377508519,0.00126,0.43116,0.35219,0.10044,0.08509,0.02763,0.00223,0.0,0.1354859290420982,0.122486616889137,0.1608465502975686,0.2011304616550198,0.1492827450081245,0.1342896733225005,0.0816145464695503,0.0148634773160009,0.9107172101536536,0.0864216559895958,0.0028611338567506,0.0,0.0,0.0,0.0,0.0,0.748900348854846,0.234529045957834,0.0165516456848172,1.895950250265433e-05,0.0,0.0,0.0,0.0
computer,D01102.obj,0.12538124333747738,0.03248645845453355,0.020774095352442602,0.0006486988853674588,0.018449009843527663,0.0001452951464078934,0.006193044404244848,0.0770889023023195,0.1276192118651375,0.1407950331982409,0.1550056048978184,0.147710614814176,0.1324480469086832,0.1162024661550401,0.1031301198585841,0.00148,0.20443,0.36541,0.17836,0.18801,0.06231,0.0,0.0,0.0500861597515297,0.1106662676833861,0.1640440394993447,0.1885196000536563,0.1697501883132293,0.1574814524367216,0.1003064604335847,0.0591458318285472,0.7790562092259066,0.2001869465082439,0.0207182985940466,3.854567180287743e-05,0.0,0.0,0.0,0.0,0.4841718917265637,0.4791061324361523,0.0367219758372839,0.0,0.0,0.0,0.0,0.0
computer,D01115.obj,0.02710139321762253,0.0028105856659975635,0.0014455824172130384,0.0009148969610959586,0.0027360570995744495,6.686985757427663e-05,0.0030843055780840735,0.1615596067254667,0.1644265308531629,0.1379327790613353,0.1260266118016088,0.116481440882338,0.1014722498608698,0.0968514427374066,0.0952493380778116,0.64586,0.32496,0.01339,0.00746,0.00833,0.0,0.0,0.0,0.4002428488962318,0.4010788860799809,0.1796484662698807,0.00765372136075,0.0084997113681151,0.0024185361387025,0.0004279714154905,2.985847084817963e-05,0.9999518322993334,4.816770066664098e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9968002120569524,0.0031997879430475,0.0,0.0,0.0,0.0,0.0,0.0
computer,D01128.obj,0.35999763236464555,0.1269560840833703,0.01824447274236193,0.0009962646861419204,0.029006847266983205,0.00010273518370138833,0.006892992381457368,0.1446557519920318,0.1576350846613546,0.1431617280876494,0.1426948456175298,0.1218718874501992,0.1056555029880478,0.1001307270916334,0.0841944721115537,0.00324,0.31291,0.28939,0.23744,0.11659,0.01676,0.02326,0.00041,0.0970054189582659,0.1381834357813005,0.1358783565189259,0.1565431899061792,0.1844771109673245,0.1450986735684244,0.0859653024911032,0.0568485118084762,0.8440788712848387,0.1424578852010331,0.0126922632126749,0.0007709803014532,0.0,0.0,0.0,0.0,0.5664118353573675,0.3941814576859284,0.0392732541513354,0.0001334528053686,0.0,0.0,0.0,0.0
computer,D01164.obj,0.13065439517268956,0.03938559599708888,0.01974400808452176,0.0004991760386383027,0.02459128464092275,7.115169015043125e-05,0.00380528233512899,0.1283655669321198,0.1296928327645051,0.1085703450891164,0.1170269245354569,0.1363860447478194,0.1354190367842245,0.1290671217292377,0.1154721274175199,0.05939,0.23769,0.33396,0.32217,0.04679,0.0,0.0,0.0,0.0913997231820128,0.1266193354376811,0.1586525535961444,0.2336921345853206,0.1873400579525426,0.1262309936570842,0.0627321337887221,0.0133330678004918,0.9105995046690244,0.089381221752161,1.9273578814482167e-05,0.0,0.0,0.0,0.0,0.0,0.6725007134024541,0.3179872538761533,0.0095120327213925,0.0,0.0,0.0,0.0,0.0
computer,D01185.obj,0.25515098795669594,0.09170614808576391,0.008224068142811816,0.0006812021416786891,0.01708129872594706,1.743147764637874e-05,0.0072545008829866435,0.0422816324386785,0.090043244568167,0.1225379484216608,0.141796662990003,0.1499553547980461,0.156555841518287,0.152406463924926,0.1444228513402314,0.02464,0.09377,0.17402,0.26312,0.31716,0.11038,0.01691,0.0,0.0234968118091824,0.0771346456936246,0.1289079802630901,0.1765814765598442,0.2086694067595826,0.1833080956354234,0.1283311185965779,0.0735704646826745,0.6501652390908478,0.2915819595525537,0.0527030802878917,0.0055497210687067,0.0,0.0,0.0,0.0,0.2714142389308497,0.5686486077195374,0.154882919719083,0.0050542336305298,0.0,0.0,0.0,0.0
computer,m1764.obj,0.30839999603797014,0.0787674792797867,0.018024133535389203,0.0016283638090085243,0.01620106636958549,0.0001926870593664385,0.00767652220534827,0.1550462217648913,0.1500672165701292,0.1414203442152257,0.137586510215259,0.1237780691417854,0.1124093406137453,0.09577946326324,0.0839128342157237,0.06757,0.19062,0.28391,0.34622,0.06982,0.03411,0.00775,0.0,0.0839160134604146,0.136256473290749,0.1714288592903056,0.1866625022669111,0.1550768734761319,0.1244584601124387,0.0935680174098776,0.048632800693171,0.8556784461828972,0.1317199121353424,0.0119079733323056,0.000674399784192,1.9268565262630542e-05,0.0,0.0,0.0,0.8521220532248083,0.1305864481161268,0.0171414639635415,0.0001500346955233,0.0,0.0,0.0,0.0
computer,m1765.obj,0.12538123854108343,0.03248644752401418,0.020774088360999542,0.0006486992476201213,0.018449002672467785,0.00014529535472808847,0.006193044404244848,0.0753888260648671,0.1269810052936067,0.1430748807709327,0.1507612632545028,0.1531704279135323,0.1367979415572709,0.11582018126096,0.0980054738843273,0.00162,0.2039,0.36528,0.17861,0.18822,0.06237,0.0,0.0,0.0485161051233748,0.114038067591077,0.1641291703982788,0.1907908958957413,0.1742482731643041,0.1574791801776762,0.0973719156295358,0.0534263920200117,0.7959472740937735,0.1888766838180031,0.0151664065059451,9.635582278237074e-06,0.0,0.0,0.0,0.0,0.495317417670991,0.4696591694173639,0.035023412911645,0.0,0.0,0.0,0.0,0.0
computer,m1766.obj,0.17973990695133318,0.07598105591578964,0.012527794122926452,0.0003479554653562121,0.0164138032707311,4.035483938552868e-05,0.008366449671773158,0.071523600727041,0.104334139074709,0.1175632881743399,0.1296681469822174,0.1353832892986302,0.1506736372664755,0.1536155301965634,0.1372383682800232,0.00192,0.06241,0.12367,0.32112,0.22408,0.22967,0.03713,0.0,0.0378602351466474,0.0772641279494887,0.1043651852969509,0.1206258197054283,0.1392309567195533,0.1666221752805859,0.2184449680242342,0.1355865318771109,0.4833824918551077,0.3236172960885239,0.1511479960673182,0.0399822643764578,0.0018699516125922,0.0,0.0,0.0,0.2858310212458667,0.4598646953745581,0.226236174983847,0.028068108395728,0.0,0.0,0.0,0.0
computer,m1767.obj,0.14348350377439756,0.02939444412330031,0.010520238581359696,0.001185109650720098,0.011163981078875913,2.0525434810449216e-05,0.0061176274089735075,0.3883558276370672,0.1208348532187207,0.0827399172125037,0.0609487256752256,0.0670864193614895,0.0948408481753445,0.0984409940843417,0.0867524146353068,0.58076,0.02715,0.02147,0.11968,0.17745,0.07349,0.0,0.0,0.3778117161582652,0.0289768589691722,0.0439052512339186,0.1418197265150902,0.1956570110850392,0.1224209078404401,0.0619083259163362,0.027500202281738,0.8293432499349704,0.1501555891675257,0.0190271582577866,0.0014740026397171,0.0,0.0,0.0,0.0,0.8888444926460795,0.0738816903552333,0.0366839812013623,0.0005898357973248,0.0,0.0,0.0,0.0
computer,m1769.obj,0.2230348892114267,0.09476325979831951,0.026512067592587625,0.0004265667025880964,0.02028071359948753,1.3643107598269715e-05,0.00620484162310891,0.0396395368733245,0.0967508888001673,0.127930188786859,0.1442803095115876,0.1477784748759482,0.1512766402403087,0.1485389456073309,0.1438050153044734,0.03386,0.32951,0.3082,0.18794,0.08674,0.04588,0.00787,0.0,0.0490688470578781,0.156447756996203,0.2183839926070273,0.2009361753420254,0.1381662213472085,0.1191413705124856,0.0835024207967535,0.0343532153404182,0.8232164543053762,0.1693910596217977,0.0073924860728261,0.0,0.0,0.0,0.0,0.0,0.4727693425632003,0.4683902550961869,0.0587447890771407,9.561326347190882e-05,0.0,0.0,0.0,0.0
computer,m1770.obj,0.2276190758665369,0.06634487526708625,0.013555365876508641,0.0009247571261410266,0.02245181959183969,7.09637098171732e-05,0.004668144877885677,0.2352730898760136,0.1644747982164023,0.1131305149479784,0.0999040469605463,0.0997723467103158,0.09617881131117,0.0936200635924065,0.0976463283851667,0.00134,0.43193,0.34872,0.10176,0.08637,0.02751,0.00237,0.0,0.1439951346932264,0.1307551195389922,0.1635161811329784,0.1814520149149568,0.1503060756515323,0.1391896472652589,0.0757412613906003,0.0150445654124543,0.9107213414927964,0.086426058883053,0.0028429624632583,9.637160892401098e-06,0.0,0.0,0.0,0.0,0.7592298417194587,0.2236215047177936,0.0171486535627476,0.0,0.0,0.0,0.0,0.0
computer,m1772.obj,0.3633010900855412,0.13110635146825722,0.018643309861465448,0.0009601032290454612,0.02992797825755864,0.00010326349518279496,0.006892982690208825,0.1337623762376237,0.1573762376237623,0.1405445544554455,0.1404620462046204,0.1287293729372937,0.1123597359735973,0.0984158415841584,0.0883498349834983,0.00307,0.31033,0.28732,0.24037,0.11814,0.01727,0.02315,0.00035,0.112868157751696,0.144112495722022,0.1433877559237412,0.171894187989451,0.1734342600607976,0.1363718720431622,0.0710546977231091,0.0468765727860205,0.8244218191625649,0.1606095340840132,0.014082472042151,0.0008861747112707,0.0,0.0,0.0,0.0,0.622892804140188,0.333707523117318,0.043342592944937,5.707979755698466e-05,0.0,0.0,0.0,0.0
computer,m1773.obj,0.14701888678733233,0.043026013216644,0.013513880547818031,0.0005950362559974784,0.019002184007769894,0.00012156685209094562,0.004478382063744028,0.0965798912017572,0.1385547337531961,0.1479930671151305,0.1474610883256396,0.134882364045098,0.125649957956515,0.1101710912429427,0.0987078063597206,0.02444,0.28457,0.39084,0.24531,0.04294,0.0119,0.0,0.0,0.0855077961229012,0.1550540038731058,0.1847311785022659,0.2069616083371598,0.1692886661742099,0.1173211683203897,0.059593922817385,0.0215416558525824,0.9388903882484482,0.0608975594710259,0.0002120522805258,0.0,0.0,0.0,0.0,0.0,0.6576903257820104,0.3379201099299578,0.0043895642880317,0.0,0.0,0.0,0.0,0.0
computer,m1774.obj,0.2183854487524688,0.07684754516324119,0.008083217409469292,0.0006089850138743166,0.015325065242008778,9.307479501006282e-05,0.005973092954970846,0.1661409440341499,0.1064729992633587,0.1074551876546474,0.112252800181327,0.1285344615907674,0.1250401375063747,0.1237179608257937,0.1303855089435808,0.02061,0.06571,0.09108,0.23656,0.54783,0.03754,0.00067,0.0,0.1369878245399455,0.0773892255517874,0.0819258353255128,0.1143270139545227,0.1418246511369322,0.1341969199977761,0.1241674542725301,0.1891810752209929,0.6698124120380189,0.2220112205749098,0.0871715282731496,0.0206481713547591,0.0003566677591625,0.0,0.0,0.0,0.474788724405876,0.4207740154651844,0.0940956270205887,0.0103416331083508,0.0,0.0,0.0,0.0
computer,m1775.obj,0.1445206291794785,0.05036228626405431,0.008972356672841917,0.00041267195983814666,0.01405269293182079,2.857385102688498e-05,0.006632036576800864,0.0647942421998139,0.099963918798306,0.1241573140393854,0.1391025275831292,0.1442678364572057,0.1466226096203877,0.1455021933572608,0.1355893579445109,0.0624,0.21623,0.25687,0.26595,0.18749,0.00944,0.00162,0.0,0.0492185205068727,0.1075331989505991,0.1550297296475998,0.2159780395652482,0.2187129645573979,0.1279134548180261,0.0862716894745905,0.0393424024796653,0.780007707871664,0.2012043549474901,0.0181713074477309,0.0005973600539551,1.9269679159841987e-05,0.0,0.0,0.0,0.4013522521664603,0.5169602894962384,0.0811541757927816,0.0005332825445195,0.0,0.0,0.0,0.0
computer,m1776.obj,0.25483788117541545,0.09176504766548499,0.008229351734709692,0.0006778327609386739,0.01709186244553943,1.7542552396808545e-05,0.0072545008829866435,0.0462655283472215,0.0906565785661946,0.1229146430823236,0.1405347374878585,0.1509295707445086,0.1531959852086635,0.1540309800112468,0.1414719765519826,0.02514,0.0921,0.1759,0.26273,0.31904,0.10839,0.0167,0.0,0.0254379550767773,0.0772407542817124,0.1290435534866476,0.176047127158879,0.2077570314833314,0.1765929618224698,0.1297129733570891,0.078167643333093,0.6695247545737435,0.284415071436141,0.0428713186061522,0.0031503193672386,3.853601672463126e-05,0.0,0.0,0.0,0.2801192728940879,0.5664697899344381,0.149014660626565,0.0043962765449089,0.0,0.0,0.0,0.0
computer,m1777.obj,0.14963726982947798,0.046559736435397,0.006542108977446037,0.0005356854341571683,0.01171805986196507,7.677048942972662e-05,0.005988341807772466,0.1444781609195402,0.1172413793103448,0.1209379310344827,0.1291770114942528,0.131383908045977,0.1227402298850574,0.1206068965517241,0.1134344827586206,0.04104,0.10251,0.33121,0.2927,0.1512,0.07726,0.00408,0.0,0.1079316856884801,0.0878458822563428,0.117384432219394,0.1629136218080302,0.1540048444043024,0.1345656457837261,0.173772477214878,0.061581410624846,0.7376426588525602,0.198074105490438,0.0627120604565083,0.0015711752004935,0.0,0.0,0.0,0.0,0.5828951379362902,0.3662360920591373,0.0504686785550983,0.0004000914494741,0.0,0.0,0.0,0.0
computer,m1778.obj,0.15532821201213734,0.04816397657764937,0.00785158076115192,0.0005596628114886543,0.01381502442721391,5.115780925464848e-05,0.006529597098993828,0.1118353218441596,0.1345743113860656,0.1331381646781558,0.1310760053026955,0.1279643541022241,0.1286640153188982,0.1186846369126528,0.114063190455148,0.01574,0.20055,0.41344,0.23148,0.09125,0.04081,0.00673,0.0,0.075872276168285,0.1287338620158604,0.1586247587427622,0.1757652729581887,0.1696550896526895,0.149084472534176,0.1106733201996059,0.0315909477284318,0.8173487381597079,0.1668674176358923,0.0153598581573951,0.0004239860470046,0.0,0.0,0.0,0.0,0.6654968741610094,0.2941740497833007,0.040194837571434,0.0001342384842557,0.0,0.0,0.0,0.0
computerkeyboard,D00197.obj,0.05474812822363293,0.0077160655976376445,0.04983571202180004,0.0009731479649273866,0.030294448558117512,0.007616194855853556,0.0036917562684694845,0.2098894993518118,0.2159083894067535,0.1705352182233471,0.1244212605716402,0.0961016112105685,0.0746959688869683,0.0592783505154639,0.0491697018334465,0.1748,0.31461,0.31043,0.1727,0.02746,0.0,0.0,0.0,0.1225069238279304,0.2600569845982187,0.2197393851242304,0.1571260634800454,0.1141186315726553,0.0769491322799816,0.0382753192930721,0.0112275598238657,0.9990944385037042,0.0009055614962958,0.0,0.0,0.0,0.0,0.0,0.0,0.9999430188607572,5.69811392429106e-05,0.0,0.0,0.0,0.0,0.0,0.0
computerkeyboard,D00360.obj,0.062187581135028695,0.0016168849674936987,0.025184712473722063,0.031874266596204376,0.018363966335371015,0.029418489021202397,0.0033548845220508295,0.2766902215431627,0.2272090654443595,0.1600458365164247,0.107381588999236,0.0770626432391138,0.0601922587216704,0.049497071555895,0.0419213139801375,0.2338,0.22678,0.26295,0.24613,0.03034,0.0,0.0,0.0,0.1412779349081783,0.2395829183762897,0.180257339760188,0.1576803569294506,0.1065609688085089,0.0847707445325259,0.0646835039636696,0.0251862327211887,0.9999807336621456,1.9266337854500617e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
computerkeyboard,D00382.obj,0.04970496147996137,0.007018859371546611,0.05281176096842389,0.0008828133488913767,0.03662285932999841,0.011383418573130343,0.0033571573079534843,0.2574300360854279,0.2347256423361055,0.1643358267899456,0.1093558828540011,0.0777617742260217,0.0609115829577661,0.0517276092242407,0.043751645526491,0.20383,0.24919,0.23841,0.27245,0.03612,0.0,0.0,0.0,0.1424488942436945,0.2342251740035248,0.1788825936731422,0.1461828754642583,0.1102569974808073,0.088619820968047,0.0714534646367085,0.027930179529817,0.9993738198913336,0.0006261801086663,0.0,0.0,0.0,0.0,0.0,0.0,0.99994293974437,5.706025562994522e-05,0.0,0.0,0.0,0.0,0.0,0.0
computerkeyboard,D00420.obj,0.035725851665433066,0.0016732366441027345,0.006121496677726144,0.0057739486055975635,0.00877224219458506,0.0027802423094369037,0.0031120547101295324,0.2028812974465148,0.2138888888888888,0.1587646652864044,0.1244996549344375,0.0987405106970324,0.0788992408557626,0.0652864044168392,0.05703933747412,0.11808,0.36505,0.29435,0.21735,0.00517,0.0,0.0,0.0,0.1494541147901551,0.2304859721931946,0.1966878651260462,0.1617850496123568,0.110251893430468,0.0922879407637416,0.0409040695070611,0.0181430945769762,0.9994798589839912,0.0005201410160087,0.0,0.0,0.0,0.0,0.0,0.0,0.9921794725425276,0.0078205274574723,0.0,0.0,0.0,0.0,0.0,0.0
computerkeyboard,D00493.obj,0.05725859279332193,0.004721378027461955,0.019230251009398184,0.0029615355829438832,0.018293779481211598,0.013084643347287294,0.004359002494984957,0.1652093722248787,0.1625452558234852,0.1477559942619031,0.1317883735227816,0.1196461506933533,0.1032686658924789,0.0904604139627023,0.0793257736184165,0.09086,0.28771,0.36117,0.21469,0.04557,0.0,0.0,0.0,0.0866979468635127,0.1909586284530249,0.225326997599195,0.2133030493211002,0.1329507984419672,0.0858113425580028,0.0484344958807766,0.0165167408824203,0.9751498333044266,0.0248501666955734,0.0,0.0,0.0,0.0,0.0,0.0,0.99767789974668,0.00232210025332,0.0,0.0,0.0,0.0,0.0,0.0
computerkeyboard,D00525.obj,0.0734666500242706,0.002288095708992335,0.0342839492764848,0.02626406724007037,0.02731215004471844,0.3030127403807796,0.003507484087112367,0.3186120882635113,0.2192037096258394,0.1450591621362328,0.0939238887112248,0.069539494723377,0.0611288775183882,0.0504477134633834,0.0420850655580428,0.20066,0.25484,0.3013,0.22486,0.01834,0.0,0.0,0.0,0.1840855934312018,0.2439611843742224,0.170788753421249,0.1295446628514555,0.1184772331425727,0.1052401094799701,0.0382980841005225,0.0096043791988056,0.999913291456318,8.670854368183745e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
computerkeyboard,D00597.obj,0.07520546466662913,0.004179017390452583,0.022517849291805565,0.008491228435781113,0.01801765947578707,0.024894479773096608,0.004030772997079389,0.2150289373229897,0.1964813446619874,0.1629417559413865,0.1283862824775274,0.0969554242088412,0.0777613594384928,0.0650012313754463,0.0574436645733284,0.13976,0.2916,0.28626,0.19903,0.08335,0.0,0.0,0.0,0.0964695075681936,0.2202763688645712,0.2168317424817285,0.1644434681896242,0.1219697272255281,0.0928052238507927,0.0601062342745317,0.0270977275450297,0.9910601608785704,0.0089398391214296,0.0,0.0,0.0,0.0,0.0,0.0,0.9990273301165296,0.0009726698834703,0.0,0.0,0.0,0.0,0.0,0.0
computerkeyboard,D00600.obj,0.028165810467950407,0.0023216397059197765,0.009187158943370877,0.0014978392858592624,0.008599709027678783,0.021465627837395283,0.0035914961379082595,0.3429360757573338,0.1950144520208875,0.1487999233483975,0.1096756679069321,0.0755497357116622,0.0504463358937097,0.0417591542773191,0.0358186550837578,0.05982,0.33138,0.39415,0.06507,0.13133,0.01825,0.0,0.0,0.256544033454473,0.1489221884801115,0.1327226564444665,0.1424005575745507,0.1010106038731517,0.0808084830985214,0.1043460944889729,0.0332453825857519,0.9981593732232168,0.001840626776783,0.0,0.0,0.0,0.0,0.0,0.0,0.9997344209428056,0.0002655790571943,0.0,0.0,0.0,0.0,0.0,0.0
computerkeyboard,D00627.obj,0.07658416937616358,0.006630703652501105,0.02498584040623969,0.003569711778523947,0.02019414692692056,0.009830880356651401,0.0036926371416959977,0.2290115532734274,0.224390243902439,0.1650834403080873,0.1181643132220795,0.0881739409499358,0.0688543003851091,0.0585847240051347,0.0477374839537869,0.20101,0.2863,0.27471,0.2174,0.02058,0.0,0.0,0.0,0.1412899564970682,0.2592057977362547,0.2040854927179875,0.1571680288294028,0.1098324589609071,0.0752690312882641,0.0414323116283236,0.0117169223417916,0.9998554787987398,0.0001445212012602,0.0,0.0,0.0,0.0,0.0,0.0,0.9998675822408868,0.0001324177591131,0.0,0.0,0.0,0.0,0.0,0.0
computerkeyboard,D00676.obj,0.08589651867326019,0.008240879234786886,0.04002525151650415,0.003254948811608864,0.029993501265945393,0.004446508819538299,0.004006169872142129,0.1804925627895635,0.1840851824758189,0.1558644233113874,0.1359343249613915,0.1091115987970413,0.0877184426562627,0.0786799967487604,0.068113468259774,0.08735,0.28021,0.34692,0.25149,0.03403,0.0,0.0,0.0,0.1032807288295912,0.1967342062030168,0.224712500622293,0.1694528799721212,0.1376810872703738,0.1008214267934485,0.0520535669836212,0.0152636033255339,0.98827620754099,0.01172379245901,0.0,0.0,0.0,0.0,0.0,0.0,0.995169265880563,0.004830734119437,0.0,0.0,0.0,0.0,0.0,0.0
computerkeyboard,D00692.obj,0.044648137619715464,0.020819734771058928,0.19420034176046902,7.323858384329343e-05,0.13453298122681603,0.018244096532364435,0.0032118683358169204,0.2172040953018849,0.2126909705610308,0.1655822409338819,0.1213918923229037,0.0942653015660383,0.0753835358657863,0.0621790578254074,0.0513029056230663,,,,,,,,,0.1280489018975369,0.247466300300659,0.207673774963662,0.1559942655755331,0.1140015530732931,0.0827907532405471,0.0499870577225574,0.014037393226211,0.9988918866833688,0.0011081133166313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
computerkeyboard,D00805.obj,0.11857507249642726,0.009518553267364383,0.03743456851667041,0.006382480052396302,0.03031860754625521,0.00435293575411635,0.0034137916514609913,0.2329603428338208,0.2263451465886674,0.1734235766274403,0.1174069791170668,0.0865927487925991,0.0649955785320726,0.053193660295218,0.0450819672131147,0.18111,0.25975,0.24617,0.25848,0.05449,0.0,0.0,0.0,0.1282922261624895,0.2371398971988683,0.1990975016934295,0.1469996413914013,0.1168167510060963,0.0884368649639399,0.0569589990835558,0.0262581185002191,0.9972639955299082,0.0027360044700918,0.0,0.0,0.0,0.0,0.0,0.0,0.9948785568231764,0.0051214431768235,0.0,0.0,0.0,0.0,0.0,0.0
computerkeyboard,D00905.obj,0.014917672707009144,0.0009269321739331525,0.009722049447798349,0.0014508941184757543,0.005897210309416993,0.023594861528921457,0.003562406396431836,0.2349629771785891,0.2099345903500775,0.1634761470677605,0.1210318412256712,0.091189687984775,0.071774696540805,0.0574133602008668,0.0502166994514545,0.17565,0.28173,0.2595,0.22077,0.06235,0.0,0.0,0.0,0.1265819000737389,0.2429100982521872,0.2005600175379157,0.1538952109532256,0.1169061522211371,0.0828068637024931,0.0546266217589732,0.0217131355003288,0.9986888533251064,0.0013111466748934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
computerkeyboard,D00990.obj,0.025826057550068227,0.001505027428793929,0.006769528954239349,0.002744825782736187,0.005590081688318061,0.02407850346294524,0.0036808861357016253,0.2518778734701806,0.2186751278896587,0.164152042996827,0.1179984458978177,0.0837272550670206,0.0641876578385028,0.0521757430551058,0.0472058537848863,0.18566,0.26971,0.25648,0.27427,0.01388,0.0,0.0,0.0,0.1356549787945762,0.2471974991537741,0.2034526013977659,0.1612906437289687,0.1089142424785456,0.0783107341257989,0.0468510443422336,0.0183282559783366,0.999364008672609,0.0006359913273909,0.0,0.0,0.0,0.0,0.0,0.0,0.999653386224028,0.0003466137759719,0.0,0.0,0.0,0.0,0.0,0.0
cup,D00738.obj,0.0856052005229904,0.03713968588525626,0.018577181835644642,0.00015909409315056946,0.012632178966115943,5.350615650704485e-05,0.0043018381417350565,0.0653754660638064,0.126954937323908,0.1542523577345503,0.1555683025998346,0.153375061157694,0.1285914328615052,0.1119227979012366,0.1039596443574646,0.10809,0.17593,0.27688,0.31379,0.12531,0.0,0.0,0.0,0.0446911727931983,0.1357339334833708,0.1923580895223806,0.2114328582145536,0.1667616904226056,0.1249112278069517,0.0867716929232308,0.0373393348337084,0.8808901911270035,0.1184640444131736,0.0006457644598228,0.0,0.0,0.0,0.0,0.0,0.5122584866446,0.4671888230313293,0.0205526903240705,0.0,0.0,0.0,0.0,0.0
cup,D00843.obj,0.09613694650559759,0.02489722005653047,0.02084375525107705,0.0005000154278519486,0.014200628128154716,0.00012622745316441712,0.0039302170963846925,0.1016833484986351,0.1909428151466368,0.1920977112059914,0.1499265066144047,0.1022257996780289,0.0877546020858122,0.0861622453979141,0.0892069713725764,0.25514,0.22677,0.24468,0.17406,0.09935,0.0,0.0,0.0,0.122840997583914,0.2273816417403805,0.2092909486631656,0.1503464387691939,0.1356702142529103,0.0898045166829735,0.0459755196581537,0.0186897226493081,0.982870410512828,0.017129589487172,0.0,0.0,0.0,0.0,0.0,0.0,0.7599497993877047,0.2395558006427199,0.0004943999695753,0.0,0.0,0.0,0.0,0.0
cup,D00874.obj,0.2781175338275173,0.08952624269394283,0.021821648333606055,0.0009251165442545907,0.021366171971473502,2.593719826088526e-05,0.004530506069353558,0.082175452329698,0.1264032450319344,0.1468803928196552,0.1402088633492857,0.1374512978348663,0.1299791848280524,0.1222046291519151,0.1146969346545926,0.13886,0.09827,0.13419,0.31202,0.31666,0.0,0.0,0.0,0.0560461713209786,0.0936115346438402,0.1233384157260829,0.1838257114497098,0.1973435117628398,0.1351370711091554,0.1290688988262742,0.0816286851611186,0.7677411896182971,0.190273415672749,0.0406751575174858,0.001310237191468,0.0,0.0,0.0,0.0,0.4505648381175847,0.4727420667209113,0.0758983480613847,0.0007947471001192,0.0,0.0,0.0,0.0
cup,D00882.obj,0.10307016998688996,0.035820433120020194,0.02001721990753783,0.00029739779555019356,0.014112635458786124,6.456239789475107e-05,0.004121557061869472,0.0650835689488565,0.1300597687985397,0.1506746358398053,0.160642067213056,0.1570094126910275,0.1281092301635589,0.1086754232131992,0.0997458931319566,0.06041,0.32533,0.15638,0.22361,0.23427,0.0,0.0,0.0,0.0445660672400312,0.1362570189778946,0.1961759897647309,0.2218657027101124,0.2004711473046109,0.0867053196998466,0.0534305413116984,0.0605282129910746,0.8761538609778189,0.1215625060222389,0.0022836329999421,0.0,0.0,0.0,0.0,0.0,0.4685548488749688,0.5083680802413388,0.0230770708836923,0.0,0.0,0.0,0.0,0.0
cup,m494.obj,0.04694467807707693,0.012897189121854238,0.02184577301760636,0.00022119867724259968,0.014510040321382341,0.00028274054684749304,0.003489781155035723,0.1640791990100124,0.2695278809014887,0.1886413919826002,0.0957738028274646,0.0736865789177635,0.0695053811827352,0.068755390557618,0.0700303746203172,0.22723,0.16671,0.16609,0.22904,0.21093,0.0,0.0,0.0,0.131914423018921,0.1994349828081957,0.2013049685319606,0.1015120744777109,0.1260229626203929,0.0968270564816118,0.0691995254659883,0.0737840065952184,0.9833870065757756,0.0166129934242243,0.0,0.0,0.0,0.0,0.0,0.0,0.8090948991469954,0.1909051008530046,0.0,0.0,0.0,0.0,0.0,0.0
